record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
C2026_02279,2026-04-05,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,30,0,0,1,1,0,0,0,7,1,70.5,48.1,3.1,0,3,Manual_CSV,
C2026_02280,2026-04-05,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,31,4,11,3,2,5,0,1,4,2,23.8,15.4,4.6,0,1,HIS_A,
C2026_02281,2026-04-06,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,31,13,19,2,1,40,0,2,12,5,70.9,49.0,4.5,0,3,HIS_B,
C2026_02282,2026-04-06,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,28,26,0,0,2,0,0,0,2,15,3,56.1,36.1,3.9,0,2,HIS_B,
C2026_02283,2026-04-06,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,73,59,13,19,2,6,5,0,0,7,4,50.1,36.7,5.1,0,1,HIS_B,
C2026_02284,2026-04-06,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,40,0,5,0,0,0,8,1,9,4,29.6,23.2,2.9,0,1,BedBoard,
C2026_02285,2026-04-06,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,27,4,1,1,3,1,0,0,4,3,35.7,29.9,5.1,0,2,HIS_A,
C2026_02286,2026-04-06,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,,7,1,2,1,0,0,0,7,3,36.7,29.2,5.0,0,2,HIS_B,
C2026_02287,2026-04-06,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,30,13,8,1,4,34,0,1,9,4,84.7,60.8,3.1,2,2,HIS_A,
C2026_02288,2026-04-06,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,23,4,4,3,0,4,0,1,13,2,44.9,34.1,3.7,0,1,HIS_B,
C2026_02289,2026-04-06,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,71,65,12,8,3,2,4,0,0,9,3,56.0,38.9,4.3,0,3,Manual_CSV,
C2026_02290,2026-04-06,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,35,3,8,6,2,0,17,1,6,2,34.2,25.4,3.6,0,3,Manual_CSV,
C2026_02291,2026-04-06,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,21,9,9,3,5,3,0,0,3,2,49.2,39.7,6.5,0,1,BedBoard,
C2026_02292,2026-04-06,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,38,23,8,8,3,1,2,0,0,4,2,22.7,18.6,3.5,0,2,BedBoard,
C2026_02293,2026-04-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,22,9,12,5,1,18,0,1,5,3,78.6,51.8,1.9,2,2,HIS_B,
C2026_02294,2026-04-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,19,2,2,2,1,0,0,0,9,3,51.3,40.8,5.1,0,1,BedBoard,
C2026_02295,2026-04-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,69,54,14,13,3,3,1,0,1,9,4,53.6,42.5,4.4,0,1,BedBoard,
C2026_02296,2026-04-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,34,8,13,0,2,1,9,0,6,3,47.1,39.6,4.3,0,3,Manual_CSV,
C2026_02297,2026-04-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,18,3,0,3,3,0,0,0,5,2,40.1,31.6,3.1,0,2,HIS_B,
C2026_02298,2026-04-06,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,25,1,0,4,2,4,0,0,3,2,30.2,23.4,3.5,0,2,BedBoard,
C2026_02299,2026-04-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,34,11,15,4,0,27,0,1,11,6,61.2,46.3,4.8,1,3,HIS_A,
C2026_02300,2026-04-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,31,28,1,0,2,0,0,0,1,12,3,50.7,31.7,5.3,0,0,HIS_A,
C2026_02301,2026-04-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,75,66,15,16,2,2,0,0,1,12,8,24.1,15.9,3.1,0,4,Manual_CSV,
C2026_02302,2026-04-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,42,8,13,1,3,0,6,0,10,4,43.6,36.3,4.0,0,0,HIS_A,
C2026_02303,2026-04-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,29,0,0,0,2,0,0,0,6,1,51.5,37.7,4.3,0,0,BedBoard,
C2026_02304,2026-04-06,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,32,8,0,4,2,0,0,0,7,1,44.2,36.9,5.5,0,1,HIS_B,
C2026_02305,2026-04-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,34,15,21,2,2,31,0,0,13,8,87.1,57.1,4.7,1,1,HIS_B,
C2026_02306,2026-04-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,27,4,4,0,2,2,0,0,14,5,49.1,35.7,4.5,0,1,HIS_B,
C2026_02307,2026-04-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,61,9,12,3,1,0,0,0,10,2,40.2,27.4,2.4,0,5,HIS_B,
C2026_02308,2026-04-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,41,4,6,3,1,0,9,0,6,5,42.2,31.0,4.9,0,0,HIS_A,
C2026_02309,2026-04-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,27,6,6,2,0,0,0,0,5,1,41.6,34.3,2.7,0,1,BedBoard,
C2026_02310,2026-04-07,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,31,2,3,3,1,0,0,0,1,3,34.2,27.4,7.5,0,2,HIS_B,
C2026_02311,2026-04-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,25,19,20,4,2,25,0,0,8,4,77.7,51.1,4.4,4,3,Manual_CSV,
C2026_02312,2026-04-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,24,9,12,3,0,2,0,0,12,3,65.6,55.6,5.0,0,2,Manual_CSV,
C2026_02313,2026-04-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,71,53,11,9,3,2,3,0,0,8,3,16.1,10.6,4.5,0,4,HIS_B,
C2026_02314,2026-04-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,36,11,15,2,1,4,12,2,7,1,63.8,50.7,2.2,0,2,BedBoard,
C2026_02315,2026-04-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,21,13,16,0,0,3,0,0,3,3,62.8,39.9,3.6,0,1,HIS_A,
C2026_02316,2026-04-07,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,26,6,8,2,0,1,0,0,1,2,43.4,36.0,2.4,0,3,Manual_CSV,
C2026_02317,2026-04-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,25,10,16,2,4,30,0,0,11,5,86.7,70.8,3.1,1,3,Manual_CSV,
C2026_02318,2026-04-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,20,0,6,3,3,0,0,0,9,3,72.2,56.6,1.9,0,1,HIS_A,
C2026_02319,2026-04-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,69,53,15,7,4,4,0,0,0,7,3,40.3,30.7,3.5,0,2,Manual_CSV,
C2026_02320,2026-04-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,32,9,7,4,2,0,9,1,5,3,44.1,32.7,3.9,0,1,HIS_A,
C2026_02321,2026-04-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,17,5,11,5,1,0,0,0,2,2,5.7,4.3,5.2,0,2,BedBoard,
C2026_02322,2026-04-07,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,27,5,10,0,1,1,0,0,2,2,56.5,42.7,2.9,0,2,BedBoard,
C2026_02323,2026-04-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,33,9,13,5,3,41,0,0,7,2,102.9,76.3,3.3,0,1,HIS_B,
C2026_02324,2026-04-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,31,28,0,3,4,1,2,0,1,13,3,58.0,37.2,5.7,0,2,HIS_A,
C2026_02325,2026-04-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,77,62,17,17,3,1,0,0,0,9,5,11.0,6.9,4.2,0,3,HIS_B,
C2026_02326,2026-04-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,45,8,4,3,5,2,7,1,6,2,67.4,41.9,6.0,0,2,Manual_CSV,
C2026_02327,2026-04-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,30,2,8,5,0,2,0,0,5,3,,25.3,2.9,0,1,HIS_A,
C2026_02328,2026-04-07,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,34,8,4,4,4,2,0,0,7,4,20.5,16.9,2.5,0,1,HIS_A,
C2026_02329,2026-04-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,41,34,16,16,3,2,40,0,1,10,6,116.6,75.8,4.1,4,3,BedBoard,
C2026_02330,2026-04-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,27,23,3,4,3,1,0,0,1,13,4,50.9,38.7,4.2,0,1,BedBoard,
C2026_02331,2026-04-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,56,18,19,1,2,2,0,2,8,4,18.6,13.0,3.1,0,2,HIS_A,
C2026_02332,2026-04-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,44,6,6,0,2,0,8,1,9,4,48.2,34.0,3.1,0,2,BedBoard,
C2026_02333,2026-04-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,25,4,5,2,0,0,0,0,5,2,33.6,25.8,4.3,0,3,Manual_CSV,
C2026_02334,2026-04-08,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,28,2,7,0,2,1,0,1,6,3,22.6,17.8,3.2,0,2,HIS_A,
C2026_02335,2026-04-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,37,27,12,17,4,3,21,0,0,7,4,70.8,49.0,5.3,0,3,HIS_B,
C2026_02336,2026-04-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,22,7,9,0,2,0,0,0,11,4,45.9,38.3,4.9,0,1,HIS_B,
C2026_02337,2026-04-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,53,13,16,3,1,1,0,1,8,5,32.8,22.4,4.9,0,1,HIS_A,
C2026_02338,2026-04-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,37,11,11,3,1,1,10,0,5,3,63.7,53.7,4.1,0,1,BedBoard,
C2026_02339,2026-04-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,23,5,2,1,4,1,0,2,4,1,24.2,20.2,2.9,0,3,HIS_A,
C2026_02340,2026-04-08,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,28,11,8,2,3,0,0,2,5,1,55.7,43.0,5.7,0,0,Manual_CSV,
C2026_02341,2026-04-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,25,7,5,3,0,34,0,0,9,4,61.5,38.3,5.5,1,1,HIS_B,
C2026_02342,2026-04-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,16,4,8,0,0,0,0,0,6,2,58.9,45.7,3.4,0,1,Manual_CSV,
C2026_02343,2026-04-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,50,10,15,0,0,2,0,1,6,6,11.6,9.6,3.5,0,5,Manual_CSV,
C2026_02344,2026-04-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,35,9,10,2,0,2,6,0,5,5,53.2,41.2,2.4,0,1,HIS_B,
C2026_02345,2026-04-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,18,2,3,2,3,0,0,0,5,4,9.5,8.1,3.8,0,1,BedBoard,
C2026_02346,2026-04-08,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,23,0,7,0,1,0,0,0,4,2,32.4,20.3,4.7,0,1,BedBoard,
C2026_02347,2026-04-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,35,10,10,5,0,40,0,2,8,4,95.8,64.8,0.5,0,1,BedBoard,
C2026_02348,2026-04-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,30,0,2,4,3,0,0,0,11,4,60.4,40.6,5.1,0,1,Manual_CSV,
C2026_02349,2026-04-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,77,64,20,20,3,3,0,0,0,9,4,47.4,40.6,5.6,0,1,BedBoard,
C2026_02350,2026-04-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,40,6,13,1,1,0,14,0,7,4,28.9,24.4,4.3,0,4,HIS_B,
C2026_02351,2026-04-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,38,25,5,8,3,4,1,0,2,4,2,42.6,36.2,2.3,0,1,Manual_CSV,
C2026_02352,2026-04-08,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,33,4,3,3,0,0,0,1,4,1,53.0,36.8,3.8,0,3,Manual_CSV,
C2026_02353,2026-04-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,40,32,12,11,4,3,39,0,2,10,4,100.7,80.5,4.6,1,1,HIS_A,
C2026_02354,2026-04-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,27,6,4,0,6,2,0,0,15,4,49.4,39.8,5.5,0,2,HIS_B,
C2026_02355,2026-04-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,62,16,17,1,3,3,0,1,10,6,0,45.0,3.9,0,0,HIS_A,wait-time outlier
C2026_02356,2026-04-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,43,10,0,3,3,6,9,2,6,4,74.0,52.7,4.8,0,1,HIS_A,
C2026_02357,2026-04-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,27,4,5,3,3,4,0,0,4,3,30.8,19.7,0.5,0,2,BedBoard,
C2026_02358,2026-04-09,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Obstetrics,44,43,32,3,0,2,0,0,0,0,4,4,29.6,23.8,4.1,0,2,Manual_CSV,
C2026_02359,2026-04-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,36,23,9,12,4,4,30,0,1,6,4,62.5,46.4,2.4,0,1,BedBoard,
C2026_02360,2026-04-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,26,4,4,1,3,0,0,0,17,5,78.0,56.8,5.3,0,2,HIS_A,
C2026_02361,2026-04-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,71,54,6,4,4,0,0,0,0,10,4,33.4,21.4,2.8,0,4,HIS_A,
C2026_02362,2026-04-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,33,4,5,1,0,3,12,0,9,3,56.1,36.1,4.2,0,3,HIS_A,
C2026_02363,2026-04-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,23,11,9,3,1,0,0,0,2,1,55.8,37.5,3.8,0,2,Manual_CSV,
C2026_02364,2026-04-09,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,38,25,6,2,5,1,4,0,1,6,1,36.7,30.8,4.8,0,1,HIS_B,
C2026_02365,2026-04-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,25,13,10,2,0,35,0,1,10,4,72.6,61.0,4.9,0,2,HIS_A,
C2026_02366,2026-04-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,16,0,0,2,2,0,0,1,8,6,32.9,23.8,3.6,0,2,HIS_B,
C2026_02367,2026-04-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,,13,15,2,1,1,0,1,7,1,23.6,17.6,4.7,0,4,Manual_CSV,
C2026_02368,2026-04-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,31,5,3,2,2,1,11,1,7,2,50.0,39.2,4.3,0,3,BedBoard,
C2026_02369,2026-04-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,20,5,5,5,2,3,0,0,5,5,63.6,46.0,2.5,0,1,BedBoard,
C2026_02370,2026-04-09,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,28,4,2,4,0,0,0,0,4,3,27.7,23.5,3.8,0,3,HIS_A,
C2026_02371,2026-04-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,35,16,13,1,1,37,0,0,12,5,84.0,71.9,5.4,2,1,HIS_A,
C2026_02372,2026-04-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,30,27,7,13,1,1,1,0,0,13,6,73.4,50.4,1.0,0,0,HIS_A,
C2026_02373,2026-04-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,66,15,14,2,0,3,0,0,13,2,66.3,46.8,7.7,0,5,HIS_A,
C2026_02374,2026-04-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgical Ward,54,52,40,3,0,1,1,2,16,2,8,6,57.1,44.1,3.2,0,3,BedBoard,
C2026_02375,2026-04-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,26,7,3,4,3,0,0,0,3,1,22.9,16.4,2.6,0,1,HIS_A,
C2026_02376,2026-04-09,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,34,1,0,2,0,0,0,0,4,1,22.1,13.9,5.7,0,1,BedBoard,
C2026_02377,2026-04-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,40,30,9,10,2,0,38,0,0,10,5,90.0,77.3,3.2,1,2,HIS_B,
C2026_02378,2026-04-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,23,1,2,4,2,1,0,0,8,1,39.5,27.5,2.5,0,1,HIS_A,
C2026_02379,2026-04-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,67,13,13,4,0,3,0,0,9,5,68.2,54.6,5.5,0,1,HIS_B,
C2026_02380,2026-04-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgical Ward,52,51,38,5,12,4,0,0,10,1,6,4,47.0,36.0,4.6,0,2,HIS_A,
C2026_02381,2026-04-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,26,5,0,0,1,0,0,0,4,1,20.8,16.5,5.0,0,1,HIS_B,
C2026_02382,2026-04-10,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,31,8,4,1,2,1,0,0,9,3,35.2,27.9,4.4,0,0,BedBoard,
C2026_02383,2026-04-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,31,10,11,4,3,28,0,1,8,6,102.2,85.8,2.8,1,2,Manual_CSV,
C2026_02384,2026-04-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,23,3,8,0,4,1,0,1,15,4,66.2,44.1,4.3,0,2,BedBoard,
C2026_02385,2026-04-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,56,10,5,1,5,4,0,0,10,4,48.3,39.5,3.3,0,4,HIS_B,
C2026_02386,2026-04-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,33,7,10,0,1,3,10,2,9,3,37.5,29.5,3.5,0,1,BedBoard,
C2026_02387,2026-04-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,20,5,6,2,0,3,0,0,1,1,52.7,41.3,3.0,0,3,HIS_A,
C2026_02388,2026-04-10,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,28,7,3,2,1,2,0,0,5,4,17.2,12.1,4.4,0,3,BedBoard,
C2026_02389,2026-04-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,34,26,8,6,1,4,29,0,0,5,4,100.6,65.5,3.0,3,1,HIS_A,
C2026_02390,2026-04-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,22,16,6,9,2,2,3,0,1,7,4,32.9,26.7,7.1,0,0,HIS_A,
C2026_02391,2026-04-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,50,15,11,4,0,2,0,0,8,3,37.9,25.7,1.7,0,1,Manual_CSV,
C2026_02392,2026-04-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,30,9,8,2,4,0,8,1,8,3,67.4,50.5,1.4,0,2,HIS_B,
C2026_02393,2026-04-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,18,5,5,2,1,3,0,0,5,1,22.7,16.8,2.3,0,2,HIS_B,
C2026_02394,2026-04-10,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,34,23,4,0,1,2,1,0,2,6,1,24.1,18.2,4.2,0,2,Manual_CSV,
C2026_02395,2026-04-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,34,11,10,1,2,27,0,0,10,8,85.6,63.4,3.9,2,3,BedBoard,
C2026_02396,2026-04-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,28,1,5,2,4,5,0,1,12,3,69.0,54.4,5.3,0,0,Manual_CSV,
C2026_02397,2026-04-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,77,64,10,9,4,3,3,0,0,10,3,47.8,39.2,4.2,0,3,HIS_B,
C2026_02398,2026-04-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,43,5,0,5,3,0,16,2,10,2,52.9,35.6,4.6,0,4,Manual_CSV,
C2026_02399,2026-04-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,28,9,18,3,2,0,0,0,6,1,26.8,17.4,3.4,0,1,HIS_A,
C2026_02400,2026-04-10,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,32,0,6,1,2,3,0,0,3,2,37.8,32.4,5.2,0,0,HIS_B,
C2026_02401,2026-04-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,41,28,15,17,4,3,30,0,0,11,3,75.0,59.7,4.7,1,1,HIS_A,
C2026_02402,2026-04-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,24,1,4,3,5,3,0,0,12,3,49.7,33.2,4.2,0,2,Manual_CSV,
C2026_02403,2026-04-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,53,12,12,4,2,0,0,0,6,3,11.9,10.1,5.2,0,5,HIS_B,
C2026_02404,2026-04-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,34,3,5,3,1,0,14,2,4,3,58.0,40.4,4.2,0,1,HIS_A,
C2026_02405,2026-04-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,20,6,7,2,4,2,0,1,7,3,30.3,23.6,3.2,0,3,HIS_B,
C2026_02406,2026-04-11,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,28,8,12,4,1,5,0,0,5,2,49.5,33.4,3.0,0,1,HIS_B,
C2026_02407,2026-04-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,36,23,12,10,4,4,26,0,1,8,4,77.6,53.2,2.8,0,1,BedBoard,
C2026_02408,2026-04-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,17,7,5,1,2,0,0,0,12,2,27.1,22.4,4.4,0,2,HIS_B,
C2026_02409,2026-04-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,46,10,4,1,0,5,0,0,8,6,30.2,19.7,4.7,0,1,Manual_CSV,
C2026_02410,2026-04-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,30,8,16,1,2,0,5,0,4,5,55.8,39.0,4.4,0,2,Manual_CSV,
C2026_02411,2026-04-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,19,0,6,4,3,0,0,0,4,2,16.9,12.8,3.5,0,2,HIS_A,manual entry
C2026_02412,2026-04-11,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,21,4,7,0,2,0,0,1,6,1,21.1,18.1,3.2,0,1,Manual_CSV,
