record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
B2025_02304,2025-04-06,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,32,0,2,2,1,0,0,0,8,2,40.7,30.1,3.7,0,1,HIS_A,
B2025_02305,2025-04-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,38,32,11,12,2,0,41,0,0,9,1,101.8,67.2,4.3,0,1,Manual_CSV,
B2025_02306,2025-04-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,25,2,0,1,3,0,0,0,10,5,50.2,42.3,5.1,0,1,Manual_CSV,
B2025_02307,2025-04-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,71,59,13,13,4,0,1,0,0,9,4,59.1,49.8,4.0,0,6,Manual_CSV,
B2025_02308,2025-04-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,40,2,2,1,2,0,9,1,10,4,,33.5,4.3,0,4,Manual_CSV,
B2025_02309,2025-04-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,,4,5,2,0,2,0,0,6,1,51.9,39.9,5.8,0,1,BedBoard,
B2025_02310,2025-04-07,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,28,3,3,1,0,1,0,0,1,1,29.9,23.2,3.0,0,1,HIS_A,
B2025_02311,2025-04-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,34,29,10,7,4,0,33,0,2,6,3,111.8,83.2,5.3,0,0,BedBoard,
B2025_02312,2025-04-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,22,0,6,3,3,1,0,0,9,5,63.1,49.4,5.8,0,0,BedBoard,
B2025_02313,2025-04-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,56,13,15,0,2,0,0,0,12,4,51.2,32.6,7.8,0,3,BedBoard,
B2025_02314,2025-04-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,32,5,6,2,3,0,10,0,7,1,38.1,23.8,5.6,0,3,HIS_A,
B2025_02315,2025-04-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,21,0,8,4,2,3,0,1,3,1,27.8,23.3,4.8,0,0,BedBoard,
B2025_02316,2025-04-07,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,27,4,7,0,3,0,0,0,7,3,25.2,19.9,4.8,0,1,BedBoard,
B2025_02317,2025-04-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,32,24,12,11,2,3,24,0,0,5,1,144.9,118.0,5.5,3,0,Manual_CSV,
B2025_02318,2025-04-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,16,2,1,2,1,1,0,0,5,3,42.2,34.1,6.6,0,1,Manual_CSV,
B2025_02319,2025-04-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,66,51,11,11,2,2,3,0,0,9,4,42.8,30.1,4.6,0,4,HIS_B,
B2025_02320,2025-04-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,41,30,3,2,3,0,2,7,1,7,2,50.6,36.0,3.1,0,3,HIS_B,
B2025_02321,2025-04-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,23,1,3,2,1,0,0,1,5,1,27.7,18.1,5.0,0,1,BedBoard,
B2025_02322,2025-04-07,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,34,22,3,9,3,0,0,0,1,1,3,13.8,10.3,2.1,0,2,HIS_B,
B2025_02323,2025-04-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,37,11,9,2,0,27,0,0,9,7,104.9,81.8,5.3,0,2,HIS_A,
B2025_02324,2025-04-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,29,26,0,0,3,2,0,0,0,15,6,53.9,37.7,5.3,0,1,BedBoard,
B2025_02325,2025-04-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,75,67,13,8,0,4,0,0,0,12,6,70.4,45.2,6.6,0,5,BedBoard,
B2025_02326,2025-04-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,45,7,5,2,4,4,14,2,8,2,77.5,60.4,4.9,0,1,BedBoard,
B2025_02327,2025-04-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,26,7,9,0,2,3,0,1,5,1,33.6,25.4,4.8,0,3,Manual_CSV,
B2025_02328,2025-04-07,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,36,6,10,3,2,5,0,0,8,4,47.7,33.3,0.8,0,3,BedBoard,
B2025_02329,2025-04-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,38,32,11,2,2,2,37,0,0,4,4,114.1,78.5,7.3,5,1,HIS_A,
B2025_02330,2025-04-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,26,24,4,3,2,2,1,0,1,12,3,57.2,39.5,5.3,0,1,Manual_CSV,
B2025_02331,2025-04-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,73,62,18,19,1,3,2,0,0,7,4,56.5,36.3,4.3,0,2,HIS_B,
B2025_02332,2025-04-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,40,5,2,3,4,2,12,2,6,5,44.0,35.2,5.7,0,3,BedBoard,
B2025_02333,2025-04-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,26,4,12,1,3,5,0,0,4,2,49.8,31.1,4.9,0,1,HIS_B,
B2025_02334,2025-04-08,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,29,5,9,3,0,3,0,0,5,3,44.0,32.7,3.9,0,2,BedBoard,
B2025_02335,2025-04-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,26,9,8,2,4,42,0,0,10,3,,70.0,2.0,1,0,HIS_A,
B2025_02336,2025-04-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,20,5,7,4,2,0,0,0,,1,60.5,45.0,4.9,0,1,BedBoard,
B2025_02337,2025-04-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,52,15,10,2,1,4,0,0,9,4,54.4,42.7,2.1,0,5,Manual_CSV,
B2025_02338,2025-04-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,54,9,3,1,2,1,12,0,6,1,74.5,53.3,4.6,0,1,HIS_B,capacity reconciliation needed
B2025_02339,2025-04-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,18,4,4,1,2,0,0,1,3,3,25.5,16.7,4.7,0,2,HIS_A,manual entry
B2025_02340,2025-04-08,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,28,7,6,1,1,0,0,0,6,1,34.8,23.5,3.5,0,1,Manual_CSV,
B2025_02341,2025-04-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,29,20,10,10,0,1,29,0,1,8,3,92.9,70.9,1.5,0,1,BedBoard,late update
B2025_02342,2025-04-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,18,2,0,3,1,0,0,0,9,5,76.0,54.8,5.4,0,0,HIS_B,
B2025_02343,2025-04-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,49,11,5,0,1,2,0,1,10,3,57.4,48.6,5.0,0,1,HIS_B,
B2025_02344,2025-04-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,35,3,7,3,3,2,15,0,3,7,48.2,30.2,5.6,0,2,HIS_A,
B2025_02345,2025-04-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,14,3,2,3,1,2,0,0,1,2,5,3.8,3.3,0,1,BedBoard,
B2025_02346,2025-04-08,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,25,9,12,6,2,0,0,1,2,4,32.7,22.1,1.3,0,2,BedBoard,
B2025_02347,2025-04-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,39,35,12,12,3,1,30,0,0,7,5,75.8,53.3,4.7,1,1,HIS_B,system refresh delay
B2025_02348,2025-04-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,29,3,0,1,1,2,0,0,15,3,64.2,45.2,5.1,0,1,Manual_CSV,
B2025_02349,2025-04-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,70,15,16,3,1,1,0,0,10,5,87.3,68.3,3.4,0,4,HIS_A,
B2025_02350,2025-04-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,41,5,5,1,2,1,7,1,6,4,57.0,44.2,4.4,0,2,HIS_A,
B2025_02351,2025-04-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,27,6,7,1,1,1,0,2,6,2,28.9,23.0,4.7,0,1,HIS_A,
B2025_02352,2025-04-08,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,37,4,11,0,2,0,0,0,7,2,44.2,28.1,4.3,0,2,HIS_B,
B2025_02353,2025-04-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,37,30,11,13,2,3,24,0,0,7,1,480,79.0,6.1,1,2,BedBoard,wait-time outlier
B2025_02354,2025-04-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Intensive Care,28,27,22,2,1,5,2,1,0,0,11,4,46.9,30.6,8.1,0,1,BedBoard,
B2025_02355,2025-04-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,73,65,16,17,2,2,0,0,0,10,6,60.3,43.7,4.3,0,4,HIS_B,
B2025_02356,2025-04-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,39,10,8,5,2,7,11,1,6,3,69.8,56.7,4.4,0,2,BedBoard,
B2025_02357,2025-04-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,25,7,8,1,3,1,0,0,4,3,47.9,29.9,3.8,0,1,HIS_B,
B2025_02358,2025-04-09,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,31,10,8,2,3,3,0,0,5,1,41.1,28.0,1.9,0,3,BedBoard,
B2025_02359,2025-04-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,29,8,1,0,3,32,0,0,8,6,106.2,88.7,4.9,3,0,BedBoard,
B2025_02360,2025-04-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,20,0,0,0,3,2,0,0,11,2,77.3,63.0,4.4,0,0,HIS_B,
B2025_02361,2025-04-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,69,57,9,13,4,0,4,0,0,7,5,73.3,60.6,2.8,0,5,HIS_B,
B2025_02362,2025-04-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,30,8,1,0,0,1,6,0,,5,47.8,34.5,3.5,0,2,Manual_CSV,
B2025_02363,2025-04-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,18,6,7,2,4,0,0,1,3,1,9.5,6.3,4.4,0,2,Manual_CSV,
B2025_02364,2025-04-09,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,28,4,0,2,3,1,0,0,3,1,26.8,22.2,6.0,0,1,HIS_A,
B2025_02365,2025-04-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,25,6,7,1,3,22,0,0,9,4,101.9,86.8,3.7,2,1,Manual_CSV,
B2025_02366,2025-04-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,17,0,3,3,0,0,0,1,8,2,30.1,24.0,5.5,0,2,Manual_CSV,
B2025_02367,2025-04-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,65,45,14,18,3,4,0,0,0,7,2,56.4,48.5,2.3,0,2,HIS_A,
B2025_02368,2025-04-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,34,3,0,3,1,2,10,2,6,3,87.4,72.9,4.2,0,3,HIS_A,
B2025_02369,2025-04-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,16,5,,3,0,0,0,1,3,1,39.0,25.0,3.6,0,0,HIS_A,
B2025_02370,2025-04-09,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,35,21,2,0,2,2,0,0,2,1,2,27.4,17.8,3.9,0,1,BedBoard,manual entry
B2025_02371,2025-04-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,39,9,9,1,3,47,0,0,12,3,114.9,86.1,4.7,4,3,HIS_A,
B2025_02372,2025-04-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,25,3,4,0,4,0,0,0,10,5,52.1,35.5,3.6,0,1,HIS_B,
B2025_02373,2025-04-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,63,13,13,2,2,1,0,0,10,6,57.2,46.5,5.5,0,1,Manual_CSV,manual entry
B2025_02374,2025-04-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,40,5,6,1,2,0,6,0,8,3,52.9,36.4,6.3,0,3,Manual_CSV,
B2025_02375,2025-04-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,29,6,0,3,1,2,0,0,5,4,44.7,35.5,4.1,0,0,BedBoard,
B2025_02376,2025-04-09,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,36,0,0,0,1,0,0,1,6,6,31.8,21.2,4.2,0,2,BedBoard,
B2025_02377,2025-04-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,32,14,13,4,4,34,0,1,8,6,105.3,76.4,6.6,3,2,HIS_A,
B2025_02378,2025-04-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,26,22,3,0,0,3,0,0,0,8,4,62.8,39.1,4.4,0,1,BedBoard,
B2025_02379,2025-04-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,60,16,16,6,4,3,0,1,11,1,64.0,52.3,6.0,0,1,Manual_CSV,
B2025_02380,2025-04-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,36,6,4,4,3,0,10,0,4,2,43.3,36.4,6.1,0,3,BedBoard,
B2025_02381,2025-04-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,25,1,0,2,2,0,0,0,2,3,5,3.5,3.6,0,2,HIS_B,
B2025_02382,2025-04-10,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,32,6,5,1,4,4,0,1,3,2,16.2,12.4,2.1,0,3,Manual_CSV,
B2025_02383,2025-04-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,35,27,15,13,1,5,33,0,0,6,4,94.5,73.2,4.3,2,0,Manual_CSV,
B2025_02384,2025-04-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,21,5,0,3,3,1,0,1,9,3,,34.9,3.8,0,1,Manual_CSV,
B2025_02385,2025-04-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,68,47,14,15,0,5,1,0,1,3,1,49.7,39.3,3.6,0,2,Manual_CSV,
B2025_02386,2025-04-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,36,8,8,2,1,0,22,2,4,4,49.0,39.4,3.3,0,3,BedBoard,
B2025_02387,2025-04-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,23,7,5,0,2,2,0,0,3,2,47.5,35.1,4.1,0,1,Manual_CSV,
B2025_02388,2025-04-10,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,26,7,4,4,3,0,0,0,7,1,25.1,18.7,4.6,0,2,Manual_CSV,
B2025_02389,2025-04-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,26,12,19,2,2,31,0,0,6,6,105.2,85.0,3.0,1,2,BedBoard,
B2025_02390,2025-04-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,17,6,7,0,3,0,0,0,8,3,33.7,28.7,4.9,0,0,BedBoard,
B2025_02391,2025-04-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,49,14,13,4,3,3,0,0,11,2,51.0,37.8,4.2,0,4,HIS_A,
B2025_02392,2025-04-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,29,4,0,0,5,0,13,2,4,4,53.1,33.7,3.0,0,3,HIS_B,
B2025_02393,2025-04-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,29,17,3,0,1,0,1,0,0,2,4,31.3,20.6,5.0,0,2,HIS_A,
B2025_02394,2025-04-10,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,25,3,0,0,2,0,0,0,1,3,45.8,30.3,1.7,0,0,Manual_CSV,
B2025_02395,2025-04-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,37,14,10,2,0,47,0,1,11,5,103.8,66.5,5.9,2,1,HIS_B,
B2025_02396,2025-04-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,25,0,2,2,1,0,0,0,9,3,37.2,29.5,3.9,0,2,HIS_A,
B2025_02397,2025-04-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,67,17,16,3,3,5,0,1,8,1,87.7,64.0,3.8,0,4,BedBoard,
B2025_02398,2025-04-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,44,9,22,1,2,1,12,1,8,3,65.7,47.7,3.8,0,1,BedBoard,
B2025_02399,2025-04-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Paeds,40,38,24,7,2,6,4,0,0,0,5,1,15.8,13.5,4.9,0,1,Manual_CSV,
B2025_02400,2025-04-10,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,32,6,12,4,3,0,0,0,6,3,31.9,27.3,5.6,0,3,HIS_B,
B2025_02401,2025-04-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,38,29,17,19,3,1,27,0,1,5,6,117.6,91.8,5.3,2,3,HIS_A,
B2025_02402,2025-04-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,26,22,0,4,2,1,0,0,2,12,4,40.7,28.2,2.6,0,0,Manual_CSV,
B2025_02403,2025-04-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,53,12,11,1,3,4,0,0,11,3,24.6,18.2,5.9,0,5,HIS_B,
B2025_02404,2025-04-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,41,2,0,4,3,0,8,1,7,5,74.2,47.6,3.1,0,3,BedBoard,
B2025_02405,2025-04-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,22,2,0,1,3,2,0,1,3,2,32.1,20.0,4.5,0,2,HIS_B,
B2025_02406,2025-04-11,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Obstetrics,44,43,28,6,6,2,1,0,0,0,1,1,33.5,24.3,4.3,0,3,HIS_A,
B2025_02407,2025-04-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,34,27,10,16,2,1,26,0,0,9,4,103.4,86.5,6.9,3,0,BedBoard,
B2025_02408,2025-04-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,21,6,14,2,3,5,0,0,8,1,51.6,37.9,4.9,0,1,HIS_A,
B2025_02409,2025-04-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,58,14,16,1,4,4,0,2,7,5,60.5,46.7,4.8,0,3,Manual_CSV,
B2025_02410,2025-04-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,39,6,0,0,0,0,19,2,6,3,66.0,45.1,4.0,0,2,HIS_A,system refresh delay
B2025_02411,2025-04-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,21,4,0,0,3,2,0,0,3,3,39.4,33.8,5.1,0,1,HIS_A,
B2025_02412,2025-04-11,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,29,8,2,1,0,2,0,3,2,3,50.6,41.6,5.3,0,3,Manual_CSV,
B2025_02413,2025-04-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,22,15,11,2,0,37,0,0,4,1,137.2,98.2,2.0,4,2,HIS_B,
B2025_02414,2025-04-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,20,15,2,0,0,4,0,0,0,6,2,55.0,34.5,5.0,0,1,BedBoard,
B2025_02415,2025-04-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,53,7,11,3,4,0,0,1,9,4,63.6,50.9,5.3,0,3,BedBoard,
B2025_02416,2025-04-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,31,6,0,1,2,1,13,1,5,2,51.9,41.4,5.5,0,2,Manual_CSV,
B2025_02417,2025-04-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,18,7,3,4,4,0,0,1,4,2,32.2,20.0,7.0,0,2,BedBoard,
B2025_02418,2025-04-11,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,25,3,5,1,2,0,0,0,7,1,34.7,26.0,0.8,0,0,HIS_A,
B2025_02419,2025-04-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,34,14,10,2,4,38,0,1,9,4,108.0,77.5,4.3,1,3,HIS_A,
B2025_02420,2025-04-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,28,24,6,6,0,2,3,0,0,12,4,57.2,48.9,6.2,0,1,BedBoard,
B2025_02421,2025-04-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,75,61,16,19,2,0,2,0,0,10,3,69.3,49.5,5.8,0,0,HIS_A,
B2025_02422,2025-04-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,42,11,9,1,2,4,6,1,12,2,73.4,53.2,6.3,0,1,Manual_CSV,
B2025_02423,2025-04-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,38,28,1,3,2,5,0,0,1,9,1,39.2,29.7,1.6,0,2,HIS_A,
B2025_02424,2025-04-11,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,36,2,-2,1,1,0,0,0,7,4,46.4,31.7,5.4,0,2,HIS_B,possible extraction error
B2025_02425,2025-04-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,39,28,15,12,1,3,24,0,1,5,2,117.7,82.5,5.3,1,3,BedBoard,
B2025_02426,2025-04-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,27,22,0,0,3,5,0,0,0,11,4,51.0,35.1,4.3,0,0,Manual_CSV,
B2025_02427,2025-04-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,54,12,9,3,2,2,0,0,8,4,49.1,31.1,4.0,0,4,Manual_CSV,
B2025_02428,2025-04-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,32,10,12,3,4,0,13,1,5,5,29.2,23.1,4.8,0,1,HIS_A,
B2025_02429,2025-04-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,23,2,0,4,2,0,0,0,5,2,40.1,32.7,2.0,0,3,HIS_B,
B2025_02430,2025-04-12,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,22,5,5,1,2,0,0,0,4,3,17.4,14.9,3.7,0,3,Manual_CSV,
B2025_02431,2025-04-12,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,44,10,14,4,0,28,0,0,8,4,87.8,64.0,5.8,1,1,BedBoard,capacity reconciliation needed
B2025_02432,2025-04-12,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,18,2,3,1,3,0,0,0,11,3,32.6,23.2,3.8,0,0,Manual_CSV,
B2025_02433,2025-04-12,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,55,13,18,2,2,0,0,1,6,3,50.0,31.7,4.4,0,4,HIS_B,
B2025_02434,2025-04-12,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,34,5,4,2,1,2,6,2,6,2,48.2,30.7,4.3,0,1,Manual_CSV,
B2025_02435,2025-04-12,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,20,3,9,2,1,2,0,0,3,1,28.1,20.9,3.6,0,2,BedBoard,
B2025_02436,2025-04-12,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,25,7,6,5,1,0,0,0,1,2,35.5,28.1,2.4,0,2,HIS_A,
B2025_02437,2025-04-12,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,21,11,16,2,5,26,0,1,1,3,127.7,84.8,3.8,3,1,HIS_A,
